,ASVno,totalcount,Rel.abun,taxonomy,Genera
ASV_160,ASV_160,1700,0.11074565,Fungi;Ascomycota;;;;;Chaetomium murorum ,Fungi;Ascomycota;;;;
ASV_161,ASV_161,1696,0.110485072,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_162,ASV_162,1692,0.110224494,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_163,ASV_163,1690,0.110094205,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;
ASV_164,ASV_164,1663,0.108335304,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_165,ASV_165,1648,0.107358136,Fungi;;;;;;,Fungi;;;;;
ASV_166,ASV_166,1644,0.107097558,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_169,ASV_169,1613,0.105078079,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Parmotrema;Parmotrema crinitum ,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Parmotrema
ASV_170,ASV_170,1612,0.105012934,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_171,ASV_171,1602,0.104361489,Fungi;;;;;;,Fungi;;;;;
ASV_172,ASV_172,1601,0.104296345,Fungi;;;;;;,Fungi;;;;;
ASV_173,ASV_173,1595,0.103905478,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus salwaensis ,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
ASV_175,ASV_175,1593,0.103775189,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia
ASV_176,ASV_176,1592,0.103710044,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia sympodialis ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_168,ASV_168,1591,0.1036449,Fungi;Ascomycota;Leotiomycetes;Helotiales;;;,Fungi;Ascomycota;Leotiomycetes;Helotiales;;
ASV_177,ASV_177,1586,0.103319177,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Clavispora;Clavispora lusitaniae ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Clavispora
ASV_178,ASV_178,1581,0.102993455,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_179,ASV_179,1568,0.102146576,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_180,ASV_180,1545,0.100648253,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_181,ASV_181,1533,0.099866519,Fungi;;;;;;,Fungi;;;;;
ASV_182,ASV_182,1530,0.099671085,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_183,ASV_183,1514,0.098628773,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_185,ASV_185,1501,0.097781895,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_187,ASV_187,1487,0.096869872,Fungi;Ascomycota;Archaeorhizomycetes;;;;,Fungi;Ascomycota;Archaeorhizomycetes;;;
ASV_188,ASV_188,1485,0.096739583,Fungi;;;;;;,Fungi;;;;;
ASV_189,ASV_189,1472,0.095892704,Fungi;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus;Pisolithus arhizus ,Fungi;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus
ASV_191,ASV_191,1469,0.095697271,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_194,ASV_194,1452,0.094589814,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia
ASV_195,ASV_195,1451,0.09452467,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Didymella;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Didymella
ASV_197,ASV_197,1438,0.093677791,Fungi;Rozellomycota;;;;;,Fungi;Rozellomycota;;;;
ASV_167,ASV_167,1431,0.09322178,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron
ASV_198,ASV_198,1402,0.091332589,Fungi;;;;;;,Fungi;;;;;
ASV_200,ASV_200,1393,0.090746289,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_202,ASV_202,1379,0.089834266,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_203,ASV_203,1379,0.089834266,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_205,ASV_205,1363,0.088791954,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_206,ASV_206,1360,0.08859652,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_207,ASV_207,1355,0.088270798,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_208,ASV_208,1337,0.087098197,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Meyerozyma;Meyerozyma carpophila ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Meyerozyma
ASV_209,ASV_209,1337,0.087098197,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_204,ASV_204,1310,0.085339295,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;
ASV_212,ASV_212,1305,0.085013573,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_186,ASV_186,1294,0.084296983,Fungi;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Selenophoma;Selenophoma mahoniae ,Fungi;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Selenophoma
ASV_214,ASV_214,1289,0.083971261,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma tephrensis ,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_215,ASV_215,1288,0.083906116,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_216,ASV_216,1282,0.083515249,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_217,ASV_217,1270,0.082733515,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_218,ASV_218,1267,0.082538082,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium
ASV_221,ASV_221,1248,0.081300336,Fungi;Basidiomycota;Agaricomycetes;;;;,Fungi;Basidiomycota;Agaricomycetes;;;
ASV_92,ASV_92,1244,0.081039758,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia;Paraboeremia selaginellae ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia
ASV_223,ASV_223,1221,0.079541435,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_227,ASV_227,1190,0.077521955,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_228,ASV_228,1188,0.077391666,Fungi;;;;;;,Fungi;;;;;
ASV_229,ASV_229,1187,0.077326522,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum
ASV_230,ASV_230,1187,0.077326522,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_231,ASV_231,1181,0.076935655,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Acremonium;Acremonium alternatum ,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Acremonium
ASV_232,ASV_232,1181,0.076935655,Fungi;Rozellomycota;;;;;,Fungi;Rozellomycota;;;;
ASV_236,ASV_236,1164,0.075828198,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_238,ASV_238,1154,0.075176753,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_240,ASV_240,1150,0.074916175,Fungi;;;;;;,Fungi;;;;;
ASV_241,ASV_241,1149,0.074851031,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora;Symmetrospora oryzicola ,Fungi;Basidiomycota;Cystobasidiomycetes;;Symmetrosporaceae;Symmetrospora
ASV_242,ASV_242,1138,0.074134441,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium
ASV_243,ASV_243,1127,0.073417852,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Strelitzianaceae;Strelitziana;Strelitziana africana ,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Strelitzianaceae;Strelitziana
ASV_239,ASV_239,1123,0.073157274,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_244,ASV_244,1115,0.072636118,Fungi;Ascomycota;Dothideomycetes;Asterinales;Melaspileellaceae;;,Fungi;Ascomycota;Dothideomycetes;Asterinales;Melaspileellaceae;
ASV_245,ASV_245,1113,0.072505829,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma europaea ,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_246,ASV_246,1110,0.072310395,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;
ASV_249,ASV_249,1105,0.071984673,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_251,ASV_251,1098,0.071528661,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_252,ASV_252,1086,0.070746927,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_255,ASV_255,1083,0.070551494,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_256,ASV_256,1079,0.070290916,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_258,ASV_258,1077,0.070160627,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_259,ASV_259,1070,0.069704615,Fungi;Basidiomycota;Cystobasidiomycetes;;;;,Fungi;Basidiomycota;Cystobasidiomycetes;;;
ASV_260,ASV_260,1061,0.069118315,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma heimaeyensis ,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_261,ASV_261,1059,0.068988026,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_262,ASV_262,1058,0.068922881,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium
ASV_263,ASV_263,1054,0.068662303,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;
ASV_264,ASV_264,1051,0.06846687,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia sympodialis ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_266,ASV_266,1050,0.068401725,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
ASV_267,ASV_267,1042,0.067880569,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_268,ASV_268,1037,0.067554847,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_270,ASV_270,1035,0.067424558,Fungi;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus;Pisolithus arhizus ,Fungi;Basidiomycota;Agaricomycetes;Boletales;Pisolithaceae;Pisolithus
ASV_271,ASV_271,1033,0.067294269,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_272,ASV_272,1032,0.067229124,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma carnescens ,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_273,ASV_273,1030,0.067098835,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma carnescens ,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_274,ASV_274,1029,0.067033691,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Talaromyces;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Talaromyces
ASV_235,ASV_235,1016,0.066186812,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Cladosporium dominicanum ,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium
ASV_277,ASV_277,1008,0.065665656,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_279,ASV_279,1006,0.065535367,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_233,ASV_233,1003,0.065339934,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Acremonium;Acremonium alternatum ,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Acremonium
ASV_280,ASV_280,1003,0.065339934,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meripilaceae;Rigidoporus;Rigidoporus microporus ,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meripilaceae;Rigidoporus
ASV_281,ASV_281,1001,0.065209645,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;
ASV_285,ASV_285,973,0.063385599,Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Spumatoria;Spumatoria longicollis ,Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Spumatoria
ASV_59,ASV_59,972,0.063320454,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia;Paraboeremia selaginellae ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Paraboeremia
ASV_287,ASV_287,971,0.06325531,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_288,ASV_288,966,0.062929587,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_289,ASV_289,952,0.062017564,Fungi;;;;;;,Fungi;;;;;
ASV_290,ASV_290,949,0.061822131,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_291,ASV_291,939,0.061170686,Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Kondoaceae;;,Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Kondoaceae;
ASV_283,ASV_283,936,0.060975252,Fungi;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Pithoascus;Pithoascus ater ,Fungi;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Pithoascus
ASV_292,ASV_292,934,0.060844963,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Cladosporium aphidis ,Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium
ASV_293,ASV_293,929,0.060519241,Fungi;Basidiomycota;Cystobasidiomycetes;;;;,Fungi;Basidiomycota;Cystobasidiomycetes;;;
ASV_295,ASV_295,927,0.060388952,Fungi;Basidiomycota;Tremellomycetes;;;;,Fungi;Basidiomycota;Tremellomycetes;;;
ASV_296,ASV_296,927,0.060388952,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_297,ASV_297,922,0.060063229,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_300,ASV_300,908,0.059151206,Fungi;;;;;;,Fungi;;;;;
ASV_302,ASV_302,902,0.058760339,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;Oidiodendron tenuissimum ,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron
ASV_225,ASV_225,900,0.05863005,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_303,ASV_303,900,0.05863005,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_304,ASV_304,894,0.058239183,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_307,ASV_307,878,0.057196871,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Usnea;Usnea dasopoga ,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Usnea
ASV_308,ASV_308,877,0.057131727,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Stagonosporopsis;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Stagonosporopsis
ASV_309,ASV_309,869,0.056610571,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_310,ASV_310,869,0.056610571,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium
ASV_311,ASV_311,865,0.056349993,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_312,ASV_312,862,0.056154559,Fungi;Ascomycota;Eurotiomycetes;Aspergillaceae;Penicillium;;,Fungi;Ascomycota;Eurotiomycetes;Aspergillaceae;Penicillium;
ASV_316,ASV_316,855,0.055698548,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis
ASV_317,ASV_317,854,0.055633403,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaetopsis;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaetopsis
ASV_318,ASV_318,853,0.055568259,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_320,ASV_320,849,0.055307681,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Coniosporium;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Coniosporium
ASV_213,ASV_213,847,0.055177392,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;Oidiodendron tenuissimum ,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron
ASV_321,ASV_321,847,0.055177392,Fungi;;;;;;,Fungi;;;;;
ASV_323,ASV_323,838,0.054591091,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;
ASV_325,ASV_325,831,0.05413508,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;Alfaria;Alfaria acaciae ,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;Alfaria
ASV_326,ASV_326,826,0.053809357,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metapochonia;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metapochonia
ASV_226,ASV_226,817,0.053223057,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Infundichalara;,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Infundichalara
ASV_328,ASV_328,815,0.053092768,Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Kondoaceae;;,Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Kondoaceae;
ASV_265,ASV_265,811,0.05283219,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Neostagonospora;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Neostagonospora
ASV_329,ASV_329,811,0.05283219,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma
ASV_330,ASV_330,810,0.052767045,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_331,ASV_331,805,0.052441323,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia;Metschnikowia reukaufii ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Metschnikowia
ASV_332,ASV_332,804,0.052376178,Fungi;;;;;;,Fungi;;;;;
